Unnamed: 0,instance_name,source,num_books,num_libraries,num_days,average_book_score,variance_book_score,books_per_library_avg,signup_time_avg,shippings_per_library_avg,book_duplications_per_library_avg
11,e_so_many_books_342e2334_0012,synthetic-google-hashcode,93319,1038,223,120.29,4313.64,537.63,5.65,1.73,544.83
12,e_so_many_books_d78f8253_0013,synthetic-google-hashcode,88253,1172,236,125.49,5451.72,451.77,6.36,1.31,466.69
13,e_so_many_books_6a532cd0_0014,synthetic-google-hashcode,93482,919,178,125.49,4396.27,491.94,4.97,1.58,554.41
14,e_so_many_books_5e93fc1a_0015,synthetic-google-hashcode,98851,963,179,108.67,5783.15,517.51,5.08,1.49,489.38
15,e_so_many_books_4d13891b_0016,synthetic-google-hashcode,98429,1000,184,125.49,4628.68,444.87,5.49,1.25,573.8
16,e_so_many_books_fb701a68_0017,synthetic-google-hashcode,100000,1000,205,125.49,4298.07,561.62,6.06,1.33,488.32
17,e_so_many_books_1d75d5d5_0018,synthetic-google-hashcode,81517,1196,193,118.54,4959.69,393.58,5.43,1.49,531.02
18,e_so_many_books_3e688e3f_0019,synthetic-google-hashcode,87750,897,200,125.49,5187.1,437.89,5.43,1.66,503.23
19,e_so_many_books_d6df2552_0020,synthetic-google-hashcode,90229,1072,228,115.19,5422.99,501.25,4.8,1.61,523.6
0,e_so_many_books_6a2b3ccc_0001,synthetic-google-hashcode,75348,856,218,88.33,4790.42,419.41,3.94,1.49,464.49
1,e_so_many_books_efffd077_0002,synthetic-google-hashcode,86869,824,200,125.49,5716.45,491.43,5.15,1.63,525.87
2,e_so_many_books_52fa368e_0003,synthetic-google-hashcode,100000,1037,189,125.49,4448.38,617.23,5.43,1.86,488.32
3,e_so_many_books_b3965f43_0004,synthetic-google-hashcode,73107,1000,200,121.77,4019.65,491.94,4.82,1.89,488.32
4,e_so_many_books_9ec2421f_0005,synthetic-google-hashcode,80417,1101,185,88.17,5379.79,449.38,5.43,1.59,488.32
5,e_so_many_books_7fbe76df_0006,synthetic-google-hashcode,78761,899,239,155.12,5187.1,561.63,6.02,1.49,433.06
6,e_so_many_books_8ae63aff_0007,synthetic-google-hashcode,89889,756,253,160.75,5187.1,550.34,6.91,1.62,342.09
7,e_so_many_books_b580d3c4_0008,synthetic-google-hashcode,73341,994,236,151.86,3886.83,461.78,6.06,1.49,575.38
8,e_so_many_books_b46c19c6_0009,synthetic-google-hashcode,80472,1000,237,126.52,5187.1,491.94,4.14,1.38,491.71
9,e_so_many_books_708ab5fd_0010,synthetic-google-hashcode,70034,1000,200,125.49,4020.83,413.17,5.43,1.49,588.16
10,e_so_many_books_93cc95b3_0011,synthetic-google-hashcode,94684,1000,239,97.38,3942.04,446.0,5.43,1.72,504.08
11,e_so_many_books_5ddf8412_0012,synthetic-google-hashcode,88303,702,194,122.3,5990.79,469.93,6.02,1.8,351.56
12,e_so_many_books_8cc0c73b_0013,synthetic-google-hashcode,88160,1117,225,143.69,5187.1,470.68,4.94,1.07,413.66
13,e_so_many_books_a2e32c0b_0014,synthetic-google-hashcode,78875,1032,169,125.49,5565.08,491.94,3.92,1.81,441.98
14,e_so_many_books_652e84d9_0015,synthetic-google-hashcode,99376,1296,245,125.49,6117.1,353.7,6.14,1.2,472.3
15,e_so_many_books_3c522f91_0016,synthetic-google-hashcode,99101,1049,200,135.66,4702.21,634.02,5.43,1.11,488.32
16,e_so_many_books_ddb95f5d_0017,synthetic-google-hashcode,100000,871,200,156.24,6031.25,585.51,4.76,1.57,472.11
17,e_so_many_books_95dedcc9_0018,synthetic-google-hashcode,92302,1027,228,127.88,3716.33,384.06,5.58,1.49,397.29
18,e_so_many_books_834a932c_0019,synthetic-google-hashcode,72101,1168,200,119.82,5187.1,491.94,4.46,1.49,593.79
19,e_so_many_books_c326ddd1_0020,synthetic-google-hashcode,100000,1170,190,152.31,4502.42,614.9,6.8,1.22,488.32
0,e_so_many_books_36fd4544_0001,synthetic-google-hashcode,80943,1102,255,124.24,3218.19,473.69,5.31,1.34,300.58
1,e_so_many_books_b49ce3c4_0002,synthetic-google-hashcode,65329,1267,200,122.55,5828.97,309.85,7.44,1.85,497.66
2,e_so_many_books_1ac99829_0003,synthetic-google-hashcode,90029,1377,270,112.64,5598.52,593.48,7.29,1.76,525.89
3,e_so_many_books_8e1b327b_0004,synthetic-google-hashcode,96470,1393,254,122.21,3598.77,584.42,4.99,2.03,488.32
4,e_so_many_books_a9ca60be_0005,synthetic-google-hashcode,64800,1099,148,125.49,4514.37,677.27,6.36,1.51,315.51
5,e_so_many_books_a1c60656_0006,synthetic-google-hashcode,77891,1103,177,117.31,6151.13,417.47,4.14,1.95,362.58
6,e_so_many_books_91b390b8_0007,synthetic-google-hashcode,81569,1000,153,168.42,5850.49,491.94,5.77,1.2,450.35
7,e_so_many_books_6340f99f_0008,synthetic-google-hashcode,72122,1000,249,125.49,5187.1,471.16,6.8,1.92,488.32
8,e_so_many_books_8ad850fe_0009,synthetic-google-hashcode,60124,1081,185,121.07,4418.59,659.1,4.71,1.53,405.57
9,e_so_many_books_8177a069_0010,synthetic-google-hashcode,90563,1321,185,87.69,6019.05,491.94,4.11,1.99,407.93
10,e_so_many_books_3aa536ae_0011,synthetic-google-hashcode,96980,808,238,132.61,4351.59,365.17,5.43,1.49,488.32
11,e_so_many_books_f8d40c6e_0012,synthetic-google-hashcode,74501,1000,144,125.49,6610.4,491.94,5.37,1.36,627.94
12,e_so_many_books_7eda700f_0013,synthetic-google-hashcode,74622,682,200,125.49,7064.21,670.75,5.64,1.55,614.16
13,e_so_many_books_2ff5d872_0014,synthetic-google-hashcode,61142,1318,254,151.65,4508.77,314.23,5.43,2.0,522.44
14,e_so_many_books_718434b5_0015,synthetic-google-hashcode,75365,1000,237,126.02,5605.44,511.16,6.66,1.96,488.32
15,e_so_many_books_b13c109a_0016,synthetic-google-hashcode,87449,1000,134,125.49,5187.1,384.9,5.43,1.69,337.84
16,e_so_many_books_a466356f_0017,synthetic-google-hashcode,100000,1390,226,107.38,4022.86,350.55,3.6,1.49,314.19
17,e_so_many_books_a2c3f8a4_0018,synthetic-google-hashcode,92759,666,174,144.82,3176.88,569.86,5.43,1.72,612.16
18,e_so_many_books_73672556_0019,synthetic-google-hashcode,100000,630,227,92.78,4224.07,620.4,5.55,1.02,500.81
19,e_so_many_books_243043f1_0020,synthetic-google-hashcode,100000,1165,205,174.38,5187.1,556.39,4.83,1.73,330.12
0,e_so_many_books_eea81afa_0001,synthetic-google-hashcode,89381,917,186,125.49,2724.34,491.94,5.43,1.83,648.16
1,e_so_many_books_3f9d2491_0002,synthetic-google-hashcode,57037,760,207,182.51,5780.12,728.52,3.54,2.09,701.49
2,e_so_many_books_129822f1_0003,synthetic-google-hashcode,62869,1056,227,168.51,5384.71,622.37,5.87,1.24,447.91
3,e_so_many_books_058eccc7_0004,synthetic-google-hashcode,54616,1000,200,94.81,4667.64,605.8,3.69,1.49,438.3
4,e_so_many_books_787829c1_0005,synthetic-google-hashcode,56868,1483,224,102.28,7625.34,566.04,5.86,2.12,488.32
5,e_so_many_books_32bc26ec_0006,synthetic-google-hashcode,89390,1232,122,163.66,2751.64,614.92,2.82,1.49,488.32
6,e_so_many_books_cd543bcb_0007,synthetic-google-hashcode,85185,1175,137,145.36,5187.1,266.11,7.26,1.85,450.95
7,e_so_many_books_19c5fd40_0008,synthetic-google-hashcode,83074,1337,109,166.72,5187.1,528.36,5.43,2.08,488.32
8,e_so_many_books_f8c42d74_0009,synthetic-google-hashcode,94983,652,200,111.37,3043.79,325.47,3.59,2.16,647.77
9,e_so_many_books_3ade744e_0010,synthetic-google-hashcode,100000,1339,144,139.42,6844.26,491.94,3.44,2.23,426.14
10,e_so_many_books_db2f18fa_0011,synthetic-google-hashcode,71778,1000,279,151.42,5187.1,338.31,4.9,1.11,266.54
11,e_so_many_books_329f049c_0012,synthetic-google-hashcode,53752,1056,122,68.91,3513.27,372.72,3.05,1.94,279.43
12,e_so_many_books_d3b76bdc_0013,synthetic-google-hashcode,85169,835,104,115.6,5137.97,389.44,3.47,1.87,594.84
13,e_so_many_books_00ee6187_0014,synthetic-google-hashcode,55751,963,184,125.49,5324.45,248.14,7.16,1.96,555.35
14,e_so_many_books_a7e60b4f_0015,synthetic-google-hashcode,83145,1132,167,87.86,7626.34,654.01,5.3,1.49,488.32
15,e_so_many_books_0dbf050e_0016,synthetic-google-hashcode,100000,540,287,125.49,4045.12,727.64,6.36,2.04,446.52
16,e_so_many_books_a721a845_0017,synthetic-google-hashcode,72927,1303,203,150.45,4032.21,246.65,3.47,1.89,623.24
17,e_so_many_books_5c412c4e_0018,synthetic-google-hashcode,74305,549,253,186.36,4616.8,434.63,6.04,1.02,587.44
18,e_so_many_books_9397b1b8_0019,synthetic-google-hashcode,100000,661,253,68.44,3222.73,713.89,4.59,1.25,532.6
19,e_so_many_books_871f4d63_0020,synthetic-google-hashcode,81268,579,278,181.06,5187.1,513.94,3.74,1.68,307.71
0,e_so_many_books_8a8af3e3_0001,synthetic-google-hashcode,97773,904,200,125.49,7619.9,683.88,7.88,1.83,216.91
1,e_so_many_books_c5380316_0002,synthetic-google-hashcode,85009,1565,248,57.77,4113.87,721.37,4.32,1.91,488.32
2,e_so_many_books_d40819c1_0003,synthetic-google-hashcode,84322,1545,251,194.93,4420.76,510.22,4.08,1.86,328.73
3,e_so_many_books_004ae49f_0004,synthetic-google-hashcode,93935,518,200,101.03,5187.1,559.04,7.27,2.14,469.16
4,e_so_many_books_99d01d84_0005,synthetic-google-hashcode,98684,530,200,151.7,4042.97,528.09,5.43,2.36,442.08
5,e_so_many_books_e64df930_0006,synthetic-google-hashcode,77957,945,135,125.49,5187.1,285.62,5.43,1.28,488.32
6,e_so_many_books_511d7b29_0007,synthetic-google-hashcode,53871,847,299,144.83,3159.71,267.41,5.83,1.59,405.77
7,e_so_many_books_3e80d01e_0008,synthetic-google-hashcode,99326,823,216,125.49,5187.1,535.39,3.27,1.49,488.32
8,e_so_many_books_caf4d8ed_0009,synthetic-google-hashcode,89659,1000,200,125.49,3196.09,722.05,5.61,1.57,328.42
9,e_so_many_books_af93d50c_0010,synthetic-google-hashcode,100000,1268,178,58.36,6771.81,491.94,4.51,1.83,696.44
10,e_so_many_books_e5059ff2_0011,synthetic-google-hashcode,60857,703,134,116.85,8295.03,328.04,7.96,1.51,317.32
11,e_so_many_books_0e1d1b4a_0012,synthetic-google-hashcode,44533,1195,296,70.27,4916.33,263.18,7.61,1.49,488.32
12,e_so_many_books_e8417fbc_0013,synthetic-google-hashcode,70129,1000,294,76.16,4205.85,492.04,4.93,2.08,488.32
13,e_so_many_books_331c50a8_0014,synthetic-google-hashcode,82908,1485,141,166.07,2282.85,786.26,8.57,1.49,488.32
14,e_so_many_books_1b1a3ff9_0015,synthetic-google-hashcode,100000,1000,119,193.23,5100.11,750.68,5.43,1.12,665.99
15,e_so_many_books_7de70604_0016,synthetic-google-hashcode,71151,1332,142,104.49,4004.27,592.76,8.64,1.49,461.19
16,e_so_many_books_e4fbe0e8_0017,synthetic-google-hashcode,46195,1296,308,164.29,3936.31,775.9,5.41,1.96,722.79
17,e_so_many_books_73c30e82_0018,synthetic-google-hashcode,100000,1000,200,55.46,5664.64,773.26,5.43,1.75,358.81
18,e_so_many_books_26160472_0019,synthetic-google-hashcode,85803,1000,200,125.49,7728.35,444.37,7.91,1.18,488.32
19,e_so_many_books_bfd87f48_0020,synthetic-google-hashcode,72664,1189,239,146.97,5187.1,207.1,7.77,1.61,625.89
0,e_so_many_books_d4537682_0001,synthetic-google-hashcode,95954,1288,211,151.03,8573.51,491.94,2.55,1.49,530.89
1,e_so_many_books_037f0728_0002,synthetic-google-hashcode,99042,1233,339,125.49,2985.81,332.19,2.9,2.01,611.86
2,e_so_many_books_40835431_0003,synthetic-google-hashcode,38743,462,107,121.12,7626.06,638.6,5.43,1.49,603.24
3,e_so_many_books_c98b056e_0004,synthetic-google-hashcode,100000,367,311,98.41,5187.1,639.66,3.4,1.57,629.15
4,e_so_many_books_6dc9a21a_0005,synthetic-google-hashcode,90138,1000,165,185.92,7199.53,351.71,5.43,1.49,676.4
5,e_so_many_books_1fb04eea_0006,synthetic-google-hashcode,33091,1516,300,128.52,7985.84,275.3,2.57,2.13,488.32
6,e_so_many_books_7814e475_0007,synthetic-google-hashcode,34502,587,221,125.49,5187.1,648.43,4.6,1.62,827.32
7,e_so_many_books_ce3065ac_0008,synthetic-google-hashcode,90789,1599,264,176.91,5187.1,343.73,9.07,1.94,488.32
8,e_so_many_books_9ce2dd87_0009,synthetic-google-hashcode,56640,1145,200,59.15,2338.99,493.17,6.61,2.14,488.32
9,e_so_many_books_94ad5a14_0010,synthetic-google-hashcode,58770,673,136,125.49,2829.37,154.48,3.46,1.25,187.83
10,e_so_many_books_a6f8065a_0011,synthetic-google-hashcode,65785,824,286,50.59,4822.04,747.42,3.42,2.31,517.69
11,e_so_many_books_47d793b3_0012,synthetic-google-hashcode,56997,817,200,154.31,5187.1,643.07,3.86,1.88,488.32
12,e_so_many_books_380a8d8c_0013,synthetic-google-hashcode,94260,1146,119,140.87,2240.71,491.94,6.36,1.35,706.74
13,e_so_many_books_8e0a94fe_0014,synthetic-google-hashcode,48938,1609,253,163.86,1804.8,407.68,2.69,1.31,348.21
14,e_so_many_books_5461a1c1_0015,synthetic-google-hashcode,79292,487,165,138.41,7827.6,731.87,5.43,1.71,312.41
15,e_so_many_books_9c8d2d35_0016,synthetic-google-hashcode,42891,495,200,161.93,2674.21,711.34,6.4,1.65,149.65
16,e_so_many_books_474ad72c_0017,synthetic-google-hashcode,86849,1000,227,151.96,3449.78,491.94,4.94,1.13,488.32
17,e_so_many_books_4d89f71d_0018,synthetic-google-hashcode,49596,1443,141,174.23,7057.22,491.94,4.88,1.09,150.54
18,e_so_many_books_4cc88081_0019,synthetic-google-hashcode,35239,401,265,71.04,5187.1,786.46,3.65,2.29,698.71
19,e_so_many_books_c0833b41_0020,synthetic-google-hashcode,75595,595,126,125.49,5187.1,170.34,8.12,2.44,430.41
0,e_so_many_books_3db5c891_0001,synthetic-google-hashcode,96685,1609,79,69.4,3887.02,266.25,3.95,1.66,811.46
1,e_so_many_books_c1fe95ab_0002,synthetic-google-hashcode,66184,315,249,225.04,3921.84,491.94,3.84,1.38,779.9
2,e_so_many_books_4786df24_0003,synthetic-google-hashcode,100000,956,268,39.93,5789.14,583.78,8.12,1.49,98.59
3,e_so_many_books_25d9538b_0004,synthetic-google-hashcode,100000,1039,345,125.49,6564.4,491.94,5.45,1.19,336.26
4,e_so_many_books_9e909e47_0005,synthetic-google-hashcode,51222,280,200,125.49,9044.81,309.04,5.72,1.05,788.13
5,e_so_many_books_a17afc5c_0006,synthetic-google-hashcode,25837,470,344,98.29,9289.17,374.11,4.43,1.2,541.25
6,e_so_many_books_0181db5c_0007,synthetic-google-hashcode,74239,427,230,209.75,3159.6,402.85,2.24,2.42,488.32
7,e_so_many_books_521f5804_0008,synthetic-google-hashcode,98191,282,200,125.49,5187.1,292.92,8.57,1.99,571.34
8,e_so_many_books_a620d896_0009,synthetic-google-hashcode,92185,494,303,73.23,6818.15,415.55,4.32,1.95,443.93
9,e_so_many_books_ae6e4f20_0010,synthetic-google-hashcode,62037,1208,346,213.01,6015.01,350.78,2.99,2.69,454.75
10,e_so_many_books_9e913e51_0011,synthetic-google-hashcode,66408,284,201,156.5,9302.93,491.94,4.04,1.49,657.9
11,e_so_many_books_bf1c1681_0012,synthetic-google-hashcode,100000,1460,56,100.48,5187.1,758.94,9.7,1.61,466.18
12,e_so_many_books_72c56e0b_0013,synthetic-google-hashcode,54767,1510,194,180.12,5156.81,489.44,3.17,1.43,308.83
13,e_so_many_books_48dc3cbc_0014,synthetic-google-hashcode,65209,434,56,207.05,3502.09,761.84,2.48,2.65,630.59
14,e_so_many_books_e25e4682_0015,synthetic-google-hashcode,60789,606,339,78.42,5474.88,742.22,5.66,1.49,488.32
15,e_so_many_books_3be3b0d6_0016,synthetic-google-hashcode,72287,934,125,125.49,2120.36,737.97,7.32,1.64,200.35
16,e_so_many_books_a8574640_0017,synthetic-google-hashcode,43521,1782,200,175.42,4847.99,491.94,5.43,1.49,532.45
17,e_so_many_books_43ba721a_0018,synthetic-google-hashcode,98789,1431,214,125.49,2524.07,134.35,2.95,1.49,453.21
18,e_so_many_books_818db4e3_0019,synthetic-google-hashcode,96786,1337,200,85.77,1442.98,322.15,4.88,2.2,694.27
19,e_so_many_books_f3d6bd5e_0020,synthetic-google-hashcode,95516,1704,79,159.17,8905.46,159.6,3.71,1.52,488.32
0,e_so_many_books_9cf47362_0001,synthetic-google-hashcode,100000,1000,212,163.32,5187.1,174.63,9.94,1.42,560.45
1,e_so_many_books_058a21cc_0002,synthetic-google-hashcode,100000,484,211,135.57,5187.1,491.94,4.2,1.84,410.16
2,e_so_many_books_7e3828f7_0003,synthetic-google-hashcode,89676,1533,376,56.99,4305.55,537.27,7.1,2.52,116.09
3,e_so_many_books_f668d422_0004,synthetic-google-hashcode,100000,106,75,16.7,5187.1,878.32,8.37,2.19,475.93
4,e_so_many_books_9f117c04_0005,synthetic-google-hashcode,100000,1000,122,125.49,2289.81,579.91,8.65,2.43,151.5
5,e_so_many_books_99dcdacd_0006,synthetic-google-hashcode,28873,346,45,216.39,1091.23,526.48,5.43,1.49,235.24
6,e_so_many_books_95533a3b_0007,synthetic-google-hashcode,100000,1000,348,31.44,2169.75,801.87,4.38,1.49,488.32
7,e_so_many_books_17f270c1_0008,synthetic-google-hashcode,14178,1686,347,125.49,5187.1,641.44,8.44,2.11,774.0
8,e_so_many_books_7ce6bcc5_0009,synthetic-google-hashcode,54731,595,278,194.28,7639.99,198.85,9.41,1.15,488.32
9,e_so_many_books_65923fa8_0010,synthetic-google-hashcode,100000,1495,200,129.37,6904.59,683.57,2.22,1.75,825.29
10,e_so_many_books_c88a3614_0011,synthetic-google-hashcode,100000,689,200,191.56,6931.19,703.86,10.27,1.49,277.84
11,e_so_many_books_cdef6074_0012,synthetic-google-hashcode,93107,1151,200,125.49,2633.83,491.94,5.43,1.52,697.78
12,e_so_many_books_37048fff_0013,synthetic-google-hashcode,100000,1257,359,146.6,8711.75,502.54,9.76,2.18,488.32
13,e_so_many_books_93ede9b3_0014,synthetic-google-hashcode,29410,1793,200,180.52,5187.1,491.94,6.07,1.0,473.44
14,e_so_many_books_2362d4c3_0015,synthetic-google-hashcode,17658,1515,30,205.51,3600.06,407.83,5.43,1.57,488.32
15,e_so_many_books_ed518ce7_0016,synthetic-google-hashcode,33795,1167,135,42.14,5102.31,362.06,2.59,1.55,488.32
16,e_so_many_books_b9040d24_0017,synthetic-google-hashcode,14208,1542,200,55.94,5187.1,162.87,6.25,1.49,858.2
17,e_so_many_books_de3bd925_0018,synthetic-google-hashcode,39671,141,226,151.57,2721.63,771.31,9.46,2.83,619.45
18,e_so_many_books_756064f3_0019,synthetic-google-hashcode,100000,819,26,86.04,5037.77,907.63,5.43,2.24,399.68
19,e_so_many_books_9b39fdd4_0020,synthetic-google-hashcode,100000,1612,237,109.48,5376.14,514.27,9.42,1.07,591.23
0,f_libraries_of_the_world_1a578123_0001,synthetic-google-hashcode,90483,1100,645,401.11,53362.16,493.42,151.65,8.07,517.31
1,f_libraries_of_the_world_0959f325_0002,synthetic-google-hashcode,93127,978,663,414.96,50701.75,509.34,180.04,6.86,510.67
2,f_libraries_of_the_world_a901d7e8_0003,synthetic-google-hashcode,95943,1033,751,401.11,53362.16,509.34,166.19,7.33,462.48
3,f_libraries_of_the_world_8df08f76_0004,synthetic-google-hashcode,90085,1049,700,405.56,56733.33,554.9,166.19,7.12,506.18
4,f_libraries_of_the_world_8e4af78f_0005,synthetic-google-hashcode,94679,960,751,401.11,49816.3,509.34,153.93,7.11,486.45
5,f_libraries_of_the_world_6f351acb_0006,synthetic-google-hashcode,90719,1023,664,404.44,52224.16,517.8,177.66,8.01,506.18
6,f_libraries_of_the_world_1cb5cdff_0007,synthetic-google-hashcode,97731,979,700,392.97,57436.79,471.47,178.3,6.93,492.0
7,f_libraries_of_the_world_e3d13ca7_0008,synthetic-google-hashcode,97253,1000,703,423.72,50615.52,490.03,179.93,7.47,472.68
8,f_libraries_of_the_world_9340ce8f_0009,synthetic-google-hashcode,91078,1010,760,393.16,48739.16,534.8,166.19,7.47,541.82
9,f_libraries_of_the_world_7601b7d2_0010,synthetic-google-hashcode,93423,985,718,401.11,49877.17,557.99,160.19,7.53,541.45
10,f_libraries_of_the_world_077eaf0b_0011,synthetic-google-hashcode,98395,1092,631,398.76,53947.19,509.34,152.96,7.61,506.18
11,f_libraries_of_the_world_c7ff8a11_0012,synthetic-google-hashcode,91525,1078,757,401.75,53362.16,492.97,166.19,6.72,532.91
12,f_libraries_of_the_world_048ed024_0013,synthetic-google-hashcode,97206,1000,700,430.87,51532.47,558.94,158.33,7.47,506.18
13,f_libraries_of_the_world_313bf188_0014,synthetic-google-hashcode,90575,919,759,368.42,53840.35,460.54,163.37,7.3,541.86
14,f_libraries_of_the_world_8331939b_0015,synthetic-google-hashcode,100000,982,676,425.59,56972.31,517.98,176.67,7.47,506.18
15,f_libraries_of_the_world_6b90f3d5_0016,synthetic-google-hashcode,90854,963,645,401.11,57103.38,500.34,166.19,7.76,530.1
16,f_libraries_of_the_world_580af5c0_0017,synthetic-google-hashcode,99644,1006,762,401.53,57196.79,540.29,165.11,8.17,469.78
17,f_libraries_of_the_world_5aab94b7_0018,synthetic-google-hashcode,100000,1007,746,400.34,54837.02,493.41,166.19,7.47,510.72
18,f_libraries_of_the_world_f2de8e19_0019,synthetic-google-hashcode,90110,907,753,406.08,53516.84,536.01,176.52,7.57,530.95
19,f_libraries_of_the_world_675fe717_0020,synthetic-google-hashcode,93270,960,712,403.5,53362.16,509.34,180.86,8.14,500.27
0,f_libraries_of_the_world_abe32948_0001,synthetic-google-hashcode,46411,1895,1128,96.48,25156.55,474.11,329.91,2.55,731.51
1,f_libraries_of_the_world_8107b36a_0002,synthetic-google-hashcode,82866,602,195,401.11,57009.46,632.81,228.74,14.05,506.18
2,f_libraries_of_the_world_a9d08e60_0003,synthetic-google-hashcode,100000,1045,1078,226.06,87866.69,306.72,214.62,8.67,548.96
3,f_libraries_of_the_world_959238f1_0004,synthetic-google-hashcode,100000,1409,1050,504.74,53362.16,672.04,283.98,14.63,71.61
4,f_libraries_of_the_world_81ad22c2_0005,synthetic-google-hashcode,31182,950,520,747.82,59362.74,892.68,166.19,2.05,298.55
5,f_libraries_of_the_world_65676651_0006,synthetic-google-hashcode,40366,1000,335,196.25,2215.01,201.93,105.01,13.93,192.48
6,f_libraries_of_the_world_c1d88d97_0007,synthetic-google-hashcode,73317,203,700,280.0,61198.4,918.73,166.19,11.5,621.52
7,f_libraries_of_the_world_e36b6183_0008,synthetic-google-hashcode,100000,187,1063,133.19,53362.16,509.34,3.32,4.31,368.06
8,f_libraries_of_the_world_72c31fd2_0009,synthetic-google-hashcode,30882,1080,220,62.32,63310.34,509.34,166.19,2.18,613.15
9,f_libraries_of_the_world_292030d4_0010,synthetic-google-hashcode,50914,872,700,346.18,33953.97,509.34,230.58,3.38,334.82
10,f_libraries_of_the_world_f954681c_0011,synthetic-google-hashcode,727,1000,37,307.2,5647.67,967.57,166.19,6.58,289.4
11,f_libraries_of_the_world_a10e0b8e_0012,synthetic-google-hashcode,100000,1328,589,379.69,53362.16,509.34,156.64,7.47,506.18
12,f_libraries_of_the_world_050e137f_0013,synthetic-google-hashcode,100000,345,671,611.51,35947.47,74.15,81.16,7.47,541.57
13,f_libraries_of_the_world_a1a25d3b_0014,synthetic-google-hashcode,100000,47,700,746.27,34314.35,724.87,107.65,5.81,296.65
14,f_libraries_of_the_world_04deb95a_0015,synthetic-google-hashcode,100000,1915,695,178.7,88641.71,614.08,297.69,9.98,586.03
15,f_libraries_of_the_world_a6747f07_0016,synthetic-google-hashcode,85978,810,700,678.67,10567.98,1009.14,166.19,7.47,910.64
16,f_libraries_of_the_world_9f86f0f2_0017,synthetic-google-hashcode,100000,394,700,506.67,31084.9,949.72,147.32,7.47,506.18
17,f_libraries_of_the_world_93138759_0018,synthetic-google-hashcode,14694,1000,1278,215.66,105353.45,717.86,316.68,14.89,506.18
18,f_libraries_of_the_world_22e0fd08_0019,synthetic-google-hashcode,21199,287,700,165.92,50369.01,509.34,166.19,4.83,639.93
19,f_libraries_of_the_world_d688c8b6_0020,synthetic-google-hashcode,100000,1274,1217,801.48,24868.62,368.13,166.19,7.47,347.31
0,f_libraries_of_the_world_5bc0a562_0001,synthetic-google-hashcode,81443,859,679,403.97,63819.01,509.34,142.47,6.68,414.67
1,f_libraries_of_the_world_f576146b_0002,synthetic-google-hashcode,85790,1000,613,401.11,62895.21,413.89,173.17,7.47,506.18
2,f_libraries_of_the_world_1f4510f6_0003,synthetic-google-hashcode,93576,1078,763,401.11,53362.16,579.99,177.25,7.47,477.61
3,f_libraries_of_the_world_1e6a3fe4_0004,synthetic-google-hashcode,87042,1087,784,392.08,49076.57,472.69,183.64,7.73,598.53
4,f_libraries_of_the_world_a64e560d_0005,synthetic-google-hashcode,94177,947,700,340.53,45075.24,512.66,155.82,8.31,501.1
5,f_libraries_of_the_world_f104386f_0006,synthetic-google-hashcode,100000,1053,667,466.37,46799.1,457.46,165.9,7.47,506.18
6,f_libraries_of_the_world_18da8a5a_0007,synthetic-google-hashcode,94305,1199,700,419.76,47509.85,568.35,194.14,8.47,601.13
7,f_libraries_of_the_world_2e8aa30c_0008,synthetic-google-hashcode,98358,1000,702,384.53,53362.16,509.34,166.19,7.47,500.11
8,f_libraries_of_the_world_276464eb_0009,synthetic-google-hashcode,95782,1000,690,410.45,57319.5,499.33,186.03,8.74,567.03
9,f_libraries_of_the_world_dca2bf9c_0010,synthetic-google-hashcode,100000,1000,719,430.37,47749.77,408.01,189.6,6.79,574.52
10,f_libraries_of_the_world_cc8711f3_0011,synthetic-google-hashcode,98969,954,700,418.77,53663.33,489.97,159.32,8.39,603.41
11,f_libraries_of_the_world_bbc8d4ea_0012,synthetic-google-hashcode,80375,924,700,401.11,53052.9,556.6,137.09,6.79,559.94
12,f_libraries_of_the_world_8acfc2d1_0013,synthetic-google-hashcode,93689,968,811,356.59,45709.8,533.59,166.19,7.47,548.52
13,f_libraries_of_the_world_d21b14ed_0014,synthetic-google-hashcode,90999,1121,829,397.34,61675.13,469.04,144.44,8.43,506.18
14,f_libraries_of_the_world_43ccc004_0015,synthetic-google-hashcode,92260,1069,750,467.48,54680.62,476.43,187.37,7.45,506.18
15,f_libraries_of_the_world_5f16d873_0016,synthetic-google-hashcode,98691,1072,735,435.78,43828.16,467.59,143.14,6.83,506.18
16,f_libraries_of_the_world_69cfdd74_0017,synthetic-google-hashcode,86636,1000,771,478.39,61570.6,579.24,137.1,8.1,415.39
17,f_libraries_of_the_world_41a0f152_0018,synthetic-google-hashcode,96284,965,700,401.11,60902.86,508.25,146.44,8.96,588.08
18,f_libraries_of_the_world_94cc7282_0019,synthetic-google-hashcode,94259,1108,707,455.82,61103.34,437.69,166.19,8.82,504.59
19,f_libraries_of_the_world_6d5c70ca_0020,synthetic-google-hashcode,87283,1048,661,423.48,56171.0,431.6,166.19,8.24,539.62
0,f_libraries_of_the_world_3342676d_0001,synthetic-google-hashcode,85902,781,850,400.69,63227.62,509.34,121.68,6.16,419.39
1,f_libraries_of_the_world_31f9cdbd_0002,synthetic-google-hashcode,82630,1000,907,409.48,62277.43,420.09,198.89,5.66,528.02
2,f_libraries_of_the_world_152fbda2_0003,synthetic-google-hashcode,73296,1097,688,401.11,51867.44,654.83,119.42,7.0,506.18
